ID,Time[s],Centroid
22,14.233333333333333,"(341.0, 248.0)"
1,14.266666666666666,"(209.0, 257.0)"
18,14.266666666666666,"(306.0, 319.0)"
19,14.266666666666666,"(332.0, 155.0)"
20,14.266666666666666,"(339.0, 12.0)"
21,14.266666666666666,"(244.0, 127.0)"
22,14.266666666666666,"(340.0, 246.0)"
23,14.266666666666666,"(361.0, 339.0)"
1,14.299999999999999,"(210.0, 257.0)"
18,14.299999999999999,"(306.0, 319.0)"
19,14.299999999999999,"(333.0, 153.0)"
20,14.299999999999999,"(339.0, 8.0)"
21,14.299999999999999,"(244.0, 130.0)"
22,14.299999999999999,"(341.0, 243.0)"
23,14.299999999999999,"(362.0, 341.0)"
1,14.333333333333334,"(209.0, 257.0)"
18,14.333333333333334,"(306.0, 319.0)"
19,14.333333333333334,"(334.0, 149.0)"
20,14.333333333333334,"(338.0, 3.0)"
21,14.333333333333334,"(245.0, 133.0)"
22,14.333333333333334,"(339.0, 241.0)"
23,14.333333333333334,"(364.0, 344.0)"
1,14.366666666666667,"(209.0, 256.0)"
18,14.366666666666667,"(306.0, 319.0)"
19,14.366666666666667,"(334.0, 146.0)"
20,14.366666666666667,"(340.0, 0.0)"
21,14.366666666666667,"(244.0, 136.0)"
22,14.366666666666667,"(338.0, 238.0)"
23,14.366666666666667,"(365.0, 345.0)"
1,14.4,"(209.0, 257.0)"
18,14.4,"(307.0, 319.0)"
19,14.4,"(334.0, 144.0)"
20,14.4,"(339.0, 0.0)"
21,14.4,"(244.0, 139.0)"
22,14.4,"(337.0, 234.0)"
23,14.4,"(365.0, 347.0)"
1,14.433333333333334,"(209.0, 256.0)"
18,14.433333333333334,"(307.0, 319.0)"
19,14.433333333333334,"(335.0, 141.0)"
20,14.433333333333334,"(340.0, 0.0)"
21,14.433333333333334,"(243.0, 143.0)"
22,14.433333333333334,"(336.0, 233.0)"
23,14.433333333333334,"(366.0, 348.0)"
1,14.466666666666667,"(209.0, 256.0)"
18,14.466666666666667,"(307.0, 319.0)"
19,14.466666666666667,"(335.0, 141.0)"
20,14.466666666666667,"(340.0, 0.0)"
21,14.466666666666667,"(243.0, 143.0)"
22,14.466666666666667,"(336.0, 233.0)"
23,14.466666666666667,"(366.0, 348.0)"
1,14.5,"(209.0, 257.0)"
18,14.5,"(307.0, 319.0)"
19,14.5,"(336.0, 134.0)"
20,14.5,"(346.0, 21.0)"
21,14.5,"(243.0, 150.0)"
22,14.5,"(333.0, 225.0)"
23,14.5,"(369.0, 353.0)"
1,14.533333333333333,"(209.0, 257.0)"
18,14.533333333333333,"(307.0, 319.0)"
19,14.533333333333333,"(336.0, 134.0)"
20,14.533333333333333,"(346.0, 21.0)"
21,14.533333333333333,"(243.0, 150.0)"
22,14.533333333333333,"(333.0, 225.0)"
23,14.533333333333333,"(369.0, 353.0)"
1,14.566666666666666,"(209.0, 257.0)"
18,14.566666666666666,"(307.0, 319.0)"
19,14.566666666666666,"(338.0, 127.0)"
20,14.566666666666666,"(347.0, 7.0)"
21,14.566666666666666,"(243.0, 158.0)"
22,14.566666666666666,"(331.0, 221.0)"
23,14.566666666666666,"(375.0, 359.0)"
1,14.6,"(209.0, 258.0)"
18,14.6,"(307.0, 318.0)"
19,14.6,"(339.0, 123.0)"
20,14.6,"(348.0, 3.0)"
21,14.6,"(244.0, 163.0)"
22,14.6,"(331.0, 218.0)"
23,14.6,"(377.0, 361.0)"
1,14.633333333333333,"(209.0, 258.0)"
18,14.633333333333333,"(307.0, 319.0)"
19,14.633333333333333,"(340.0, 119.0)"
20,14.633333333333333,"(349.0, 2.0)"
21,14.633333333333333,"(245.0, 167.0)"
22,14.633333333333333,"(330.0, 215.0)"
23,14.633333333333333,"(380.0, 365.0)"
1,14.666666666666666,"(209.0, 257.0)"
18,14.666666666666666,"(307.0, 319.0)"
19,14.666666666666666,"(341.0, 115.0)"
20,14.666666666666666,"(350.0, 0.0)"
21,14.666666666666666,"(244.0, 173.0)"
22,14.666666666666666,"(329.0, 213.0)"
23,14.666666666666666,"(382.0, 367.0)"
1,14.7,"(209.0, 258.0)"
18,14.7,"(307.0, 319.0)"
19,14.7,"(342.0, 112.0)"
20,14.7,"(350.0, 0.0)"
21,14.7,"(245.0, 176.0)"
22,14.7,"(329.0, 211.0)"
23,14.7,"(384.0, 370.0)"
1,14.733333333333333,"(210.0, 260.0)"
18,14.733333333333333,"(307.0, 319.0)"
19,14.733333333333333,"(343.0, 107.0)"
20,14.733333333333333,"(349.0, 0.0)"
21,14.733333333333333,"(245.0, 180.0)"
22,14.733333333333333,"(329.0, 209.0)"
23,14.733333333333333,"(386.0, 373.0)"
1,14.766666666666666,"(210.0, 260.0)"
18,14.766666666666666,"(308.0, 319.0)"
19,14.766666666666666,"(344.0, 105.0)"
20,14.766666666666666,"(349.0, -1.0)"
21,14.766666666666666,"(246.0, 184.0)"
22,14.766666666666666,"(329.0, 206.0)"
23,14.766666666666666,"(389.0, 376.0)"
1,14.799999999999999,"(210.0, 261.0)"
18,14.799999999999999,"(307.0, 319.0)"
19,14.799999999999999,"(345.0, 101.0)"
20,14.799999999999999,"(350.0, 0.0)"
21,14.799999999999999,"(245.0, 190.0)"
22,14.799999999999999,"(328.0, 203.0)"
23,14.799999999999999,"(389.0, 377.0)"
1,14.833333333333334,"(210.0, 262.0)"
18,14.833333333333334,"(308.0, 319.0)"
19,14.833333333333334,"(346.0, 97.0)"
20,14.833333333333334,"(350.0, 0.0)"
21,14.833333333333334,"(245.0, 193.0)"
22,14.833333333333334,"(329.0, 200.0)"
23,14.833333333333334,"(391.0, 380.0)"
1,14.866666666666667,"(209.0, 263.0)"
18,14.866666666666667,"(307.0, 319.0)"
19,14.866666666666667,"(346.0, 94.0)"
20,14.866666666666667,"(347.0, 0.0)"
21,14.866666666666667,"(246.0, 197.0)"
22,14.866666666666667,"(329.0, 198.0)"
23,14.866666666666667,"(393.0, 381.0)"
1,14.9,"(209.0, 264.0)"
18,14.9,"(308.0, 320.0)"
19,14.9,"(346.0, 92.0)"
20,14.9,"(348.0, 0.0)"
21,14.9,"(246.0, 201.0)"
22,14.9,"(329.0, 194.0)"
23,14.9,"(394.0, 384.0)"
1,14.933333333333334,"(209.0, 266.0)"
18,14.933333333333334,"(308.0, 320.0)"
19,14.933333333333334,"(347.0, 89.0)"
20,14.933333333333334,"(348.0, 0.0)"
21,14.933333333333334,"(247.0, 204.0)"
22,14.933333333333334,"(328.0, 192.0)"
23,14.933333333333334,"(396.0, 386.0)"
1,14.966666666666667,"(209.0, 266.0)"
18,14.966666666666667,"(308.0, 320.0)"
19,14.966666666666667,"(347.0, 87.0)"
20,14.966666666666667,"(350.0, -1.0)"
21,14.966666666666667,"(247.0, 208.0)"
22,14.966666666666667,"(329.0, 190.0)"
23,14.966666666666667,"(397.0, 388.0)"
1,15.0,"(209.0, 267.0)"
18,15.0,"(307.0, 319.0)"
19,15.0,"(348.0, 84.0)"
20,15.0,"(351.0, -1.0)"
21,15.0,"(248.0, 213.0)"
22,15.0,"(328.0, 186.0)"
23,15.0,"(398.0, 389.0)"
1,15.033333333333333,"(208.0, 268.0)"
18,15.033333333333333,"(307.0, 319.0)"
19,15.033333333333333,"(348.0, 82.0)"
20,15.033333333333333,"(353.0, -1.0)"
21,15.033333333333333,"(248.0, 215.0)"
22,15.033333333333333,"(328.0, 184.0)"
23,15.033333333333333,"(400.0, 392.0)"
1,15.066666666666666,"(209.0, 269.0)"
18,15.066666666666666,"(307.0, 319.0)"
19,15.066666666666666,"(349.0, 79.0)"
20,15.066666666666666,"(352.0, 0.0)"
21,15.066666666666666,"(248.0, 219.0)"
22,15.066666666666666,"(329.0, 181.0)"
23,15.066666666666666,"(401.0, 393.0)"
1,15.1,"(208.0, 270.0)"
18,15.1,"(307.0, 319.0)"
19,15.1,"(349.0, 77.0)"
20,15.1,"(350.0, 0.0)"
21,15.1,"(249.0, 222.0)"
22,15.1,"(329.0, 178.0)"
23,15.1,"(401.0, 394.0)"
1,15.133333333333333,"(208.0, 270.0)"
18,15.133333333333333,"(307.0, 319.0)"
19,15.133333333333333,"(349.0, 73.0)"
20,15.133333333333333,"(351.0, 0.0)"
21,15.133333333333333,"(249.0, 225.0)"
22,15.133333333333333,"(329.0, 174.0)"
23,15.133333333333333,"(404.0, 397.0)"
1,15.166666666666666,"(208.0, 271.0)"
18,15.166666666666666,"(307.0, 319.0)"
19,15.166666666666666,"(348.0, 71.0)"
20,15.166666666666666,"(352.0, 0.0)"
21,15.166666666666666,"(251.0, 229.0)"
22,15.166666666666666,"(332.0, 172.0)"
23,15.166666666666666,"(405.0, 399.0)"
1,15.2,"(207.0, 272.0)"
18,15.2,"(306.0, 319.0)"
19,15.2,"(349.0, 69.0)"
20,15.2,"(352.0, 0.0)"
21,15.2,"(252.0, 233.0)"
22,15.2,"(332.0, 168.0)"
23,15.2,"(405.0, 402.0)"
1,15.233333333333333,"(207.0, 272.0)"
18,15.233333333333333,"(306.0, 319.0)"
19,15.233333333333333,"(348.0, 65.0)"
20,15.233333333333333,"(352.0, 0.0)"
21,15.233333333333333,"(252.0, 239.0)"
22,15.233333333333333,"(333.0, 165.0)"
23,15.233333333333333,"(406.0, 403.0)"
1,15.266666666666666,"(207.0, 274.0)"
18,15.266666666666666,"(306.0, 319.0)"
19,15.266666666666666,"(349.0, 62.0)"
20,15.266666666666666,"(352.0, 0.0)"
21,15.266666666666666,"(253.0, 242.0)"
22,15.266666666666666,"(334.0, 161.0)"
23,15.266666666666666,"(407.0, 405.0)"
1,15.299999999999999,"(207.0, 275.0)"
18,15.299999999999999,"(306.0, 319.0)"
19,15.299999999999999,"(348.0, 59.0)"
20,15.299999999999999,"(352.0, 0.0)"
21,15.299999999999999,"(252.0, 246.0)"
22,15.299999999999999,"(334.0, 158.0)"
23,15.299999999999999,"(408.0, 408.0)"
1,15.333333333333334,"(207.0, 275.0)"
18,15.333333333333334,"(307.0, 319.0)"
19,15.333333333333334,"(349.0, 56.0)"
20,15.333333333333334,"(352.0, 0.0)"
21,15.333333333333334,"(254.0, 250.0)"
22,15.333333333333334,"(334.0, 156.0)"
23,15.333333333333334,"(408.0, 409.0)"
1,15.366666666666667,"(207.0, 276.0)"
18,15.366666666666667,"(306.0, 319.0)"
19,15.366666666666667,"(348.0, 52.0)"
20,15.366666666666667,"(352.0, 0.0)"
21,15.366666666666667,"(254.0, 254.0)"
22,15.366666666666667,"(333.0, 152.0)"
23,15.366666666666667,"(409.0, 412.0)"
1,15.4,"(207.0, 277.0)"
18,15.4,"(306.0, 319.0)"
19,15.4,"(349.0, 48.0)"
20,15.4,"(352.0, 0.0)"
21,15.4,"(254.0, 257.0)"
22,15.4,"(334.0, 150.0)"
23,15.4,"(411.0, 414.0)"
1,15.433333333333334,"(207.0, 278.0)"
18,15.433333333333334,"(306.0, 319.0)"
19,15.433333333333334,"(349.0, 44.0)"
20,15.433333333333334,"(352.0, 0.0)"
21,15.433333333333334,"(255.0, 262.0)"
22,15.433333333333334,"(333.0, 147.0)"
23,15.433333333333334,"(411.0, 414.0)"
1,15.466666666666667,"(207.0, 280.0)"
18,15.466666666666667,"(306.0, 319.0)"
19,15.466666666666667,"(349.0, 41.0)"
20,15.466666666666667,"(351.0, 0.0)"
21,15.466666666666667,"(255.0, 265.0)"
22,15.466666666666667,"(335.0, 144.0)"
23,15.466666666666667,"(413.0, 414.0)"
1,15.5,"(207.0, 280.0)"
18,15.5,"(306.0, 318.0)"
19,15.5,"(349.0, 36.0)"
20,15.5,"(351.0, 0.0)"
21,15.5,"(256.0, 269.0)"
22,15.5,"(334.0, 140.0)"
23,15.5,"(413.0, 415.0)"
1,15.533333333333333,"(208.0, 281.0)"
18,15.533333333333333,"(305.0, 318.0)"
19,15.533333333333333,"(349.0, 32.0)"
20,15.533333333333333,"(350.0, 0.0)"
21,15.533333333333333,"(256.0, 273.0)"
22,15.533333333333333,"(335.0, 138.0)"
23,15.533333333333333,"(415.0, 414.0)"
1,15.566666666666666,"(207.0, 282.0)"
18,15.566666666666666,"(305.0, 318.0)"
19,15.566666666666666,"(349.0, 29.0)"
20,15.566666666666666,"(364.0, 0.0)"
21,15.566666666666666,"(258.0, 277.0)"
22,15.566666666666666,"(335.0, 134.0)"
23,15.566666666666666,"(414.0, 415.0)"
1,15.6,"(207.0, 282.0)"
18,15.6,"(305.0, 318.0)"
19,15.6,"(349.0, 26.0)"
20,15.6,"(361.0, 0.0)"
21,15.6,"(259.0, 282.0)"
22,15.6,"(334.0, 132.0)"
23,15.6,"(414.0, 415.0)"
1,15.633333333333333,"(206.0, 283.0)"
18,15.633333333333333,"(305.0, 317.0)"
19,15.633333333333333,"(349.0, 23.0)"
20,15.633333333333333,"(359.0, 0.0)"
21,15.633333333333333,"(258.0, 285.0)"
22,15.633333333333333,"(335.0, 130.0)"
23,15.633333333333333,"(395.0, 404.0)"
1,15.666666666666666,"(207.0, 284.0)"
18,15.666666666666666,"(306.0, 317.0)"
19,15.666666666666666,"(349.0, 20.0)"
20,15.666666666666666,"(358.0, 0.0)"
21,15.666666666666666,"(259.0, 289.0)"
22,15.666666666666666,"(336.0, 126.0)"
23,15.666666666666666,"(397.0, 405.0)"
1,15.7,"(207.0, 286.0)"
18,15.7,"(306.0, 317.0)"
19,15.7,"(350.0, 17.0)"
20,15.7,"(356.0, 0.0)"
21,15.7,"(260.0, 292.0)"
22,15.7,"(336.0, 123.0)"
23,15.7,"(398.0, 406.0)"
1,15.733333333333333,"(206.0, 286.0)"
18,15.733333333333333,"(305.0, 317.0)"
19,15.733333333333333,"(350.0, 15.0)"
20,15.733333333333333,"(355.0, 0.0)"
21,15.733333333333333,"(260.0, 296.0)"
22,15.733333333333333,"(336.0, 120.0)"
23,15.733333333333333,"(400.0, 407.0)"
1,15.766666666666666,"(206.0, 288.0)"
18,15.766666666666666,"(305.0, 317.0)"
19,15.766666666666666,"(350.0, 13.0)"
20,15.766666666666666,"(356.0, 0.0)"
21,15.766666666666666,"(260.0, 300.0)"
22,15.766666666666666,"(336.0, 116.0)"
23,15.766666666666666,"(400.0, 408.0)"
1,15.799999999999999,"(208.0, 290.0)"
18,15.799999999999999,"(305.0, 317.0)"
19,15.799999999999999,"(350.0, 10.0)"
20,15.799999999999999,"(356.0, 0.0)"
21,15.799999999999999,"(260.0, 304.0)"
22,15.799999999999999,"(338.0, 113.0)"
23,15.799999999999999,"(402.0, 407.0)"
1,15.833333333333334,"(208.0, 292.0)"
18,15.833333333333334,"(305.0, 316.0)"
19,15.833333333333334,"(351.0, 8.0)"
20,15.833333333333334,"(356.0, 0.0)"
21,15.833333333333334,"(261.0, 307.0)"
22,15.833333333333334,"(337.0, 108.0)"
23,15.833333333333334,"(402.0, 408.0)"
1,15.866666666666667,"(209.0, 293.0)"
18,15.866666666666667,"(305.0, 316.0)"
19,15.866666666666667,"(352.0, 6.0)"
20,15.866666666666667,"(356.0, 0.0)"
21,15.866666666666667,"(262.0, 311.0)"
22,15.866666666666667,"(337.0, 106.0)"
23,15.866666666666667,"(402.0, 409.0)"
1,15.9,"(208.0, 294.0)"
18,15.9,"(305.0, 316.0)"
19,15.9,"(352.0, 4.0)"
20,15.9,"(354.0, 0.0)"
21,15.9,"(262.0, 315.0)"
22,15.9,"(338.0, 101.0)"
23,15.9,"(403.0, 409.0)"
1,15.933333333333334,"(208.0, 295.0)"
18,15.933333333333334,"(305.0, 316.0)"
19,15.933333333333334,"(352.0, 3.0)"
20,15.933333333333334,"(353.0, 0.0)"
21,15.933333333333334,"(263.0, 318.0)"
22,15.933333333333334,"(339.0, 96.0)"
23,15.933333333333334,"(403.0, 411.0)"
1,15.966666666666667,"(208.0, 297.0)"
18,15.966666666666667,"(305.0, 315.0)"
19,15.966666666666667,"(352.0, 1.0)"
20,15.966666666666667,"(350.0, 0.0)"
21,15.966666666666667,"(262.0, 321.0)"
22,15.966666666666667,"(338.0, 91.0)"
23,15.966666666666667,"(403.0, 412.0)"
1,16.0,"(208.0, 299.0)"
18,16.0,"(305.0, 316.0)"
19,16.0,"(353.0, 0.0)"
20,16.0,"(351.0, 0.0)"
21,16.0,"(262.0, 323.0)"
22,16.0,"(339.0, 87.0)"
23,16.0,"(403.0, 413.0)"
1,16.03333333333333,"(207.0, 300.0)"
18,16.03333333333333,"(305.0, 315.0)"
19,16.03333333333333,"(354.0, 0.0)"
20,16.03333333333333,"(351.0, 0.0)"
21,16.03333333333333,"(263.0, 324.0)"
22,16.03333333333333,"(339.0, 84.0)"
23,16.03333333333333,"(403.0, 413.0)"
1,16.066666666666666,"(207.0, 302.0)"
18,16.066666666666666,"(305.0, 315.0)"
19,16.066666666666666,"(356.0, 0.0)"
20,16.066666666666666,"(353.0, 0.0)"
21,16.066666666666666,"(262.0, 327.0)"
22,16.066666666666666,"(340.0, 81.0)"
23,16.066666666666666,"(404.0, 414.0)"
1,16.1,"(208.0, 303.0)"
18,16.1,"(305.0, 315.0)"
19,16.1,"(357.0, 0.0)"
20,16.1,"(353.0, 0.0)"
21,16.1,"(265.0, 319.0)"
22,16.1,"(340.0, 78.0)"
23,16.1,"(405.0, 415.0)"
1,16.133333333333333,"(208.0, 304.0)"
18,16.133333333333333,"(305.0, 315.0)"
19,16.133333333333333,"(359.0, 0.0)"
20,16.133333333333333,"(354.0, 0.0)"
21,16.133333333333333,"(264.0, 318.0)"
22,16.133333333333333,"(340.0, 75.0)"
23,16.133333333333333,"(405.0, 415.0)"
1,16.166666666666668,"(209.0, 304.0)"
18,16.166666666666668,"(304.0, 315.0)"
19,16.166666666666668,"(360.0, 0.0)"
20,16.166666666666668,"(355.0, 0.0)"
21,16.166666666666668,"(264.0, 318.0)"
22,16.166666666666668,"(341.0, 72.0)"
23,16.166666666666668,"(406.0, 415.0)"
1,16.2,"(208.0, 305.0)"
18,16.2,"(304.0, 314.0)"
19,16.2,"(361.0, 0.0)"
20,16.2,"(356.0, 0.0)"
21,16.2,"(265.0, 318.0)"
22,16.2,"(341.0, 70.0)"
23,16.2,"(407.0, 415.0)"
1,16.233333333333334,"(209.0, 306.0)"
18,16.233333333333334,"(305.0, 314.0)"
19,16.233333333333334,"(362.0, 0.0)"
20,16.233333333333334,"(357.0, 0.0)"
21,16.233333333333334,"(266.0, 319.0)"
22,16.233333333333334,"(342.0, 67.0)"
23,16.233333333333334,"(408.0, 415.0)"
1,16.266666666666666,"(209.0, 307.0)"
18,16.266666666666666,"(304.0, 314.0)"
19,16.266666666666666,"(364.0, 0.0)"
20,16.266666666666666,"(359.0, 0.0)"
21,16.266666666666666,"(266.0, 319.0)"
22,16.266666666666666,"(342.0, 65.0)"
23,16.266666666666666,"(409.0, 415.0)"
1,16.3,"(208.0, 307.0)"
18,16.3,"(304.0, 314.0)"
19,16.3,"(365.0, 0.0)"
20,16.3,"(361.0, 0.0)"
21,16.3,"(265.0, 319.0)"
22,16.3,"(343.0, 64.0)"
23,16.3,"(410.0, 415.0)"
1,16.333333333333332,"(208.0, 307.0)"
18,16.333333333333332,"(304.0, 314.0)"
19,16.333333333333332,"(366.0, 0.0)"
20,16.333333333333332,"(362.0, 0.0)"
21,16.333333333333332,"(267.0, 319.0)"
22,16.333333333333332,"(344.0, 62.0)"
23,16.333333333333332,"(410.0, 414.0)"
1,16.366666666666667,"(208.0, 308.0)"
18,16.366666666666667,"(305.0, 314.0)"
19,16.366666666666667,"(350.0, 21.0)"
20,16.366666666666667,"(359.0, 0.0)"
21,16.366666666666667,"(268.0, 318.0)"
22,16.366666666666667,"(344.0, 60.0)"
23,16.366666666666667,"(410.0, 414.0)"
1,16.4,"(208.0, 308.0)"
18,16.4,"(304.0, 313.0)"
19,16.4,"(348.0, 19.0)"
20,16.4,"(355.0, 3.0)"
21,16.4,"(267.0, 317.0)"
22,16.4,"(345.0, 58.0)"
23,16.4,"(412.0, 414.0)"
1,16.433333333333334,"(208.0, 308.0)"
18,16.433333333333334,"(304.0, 313.0)"
19,16.433333333333334,"(349.0, 20.0)"
20,16.433333333333334,"(355.0, 3.0)"
21,16.433333333333334,"(270.0, 314.0)"
22,16.433333333333334,"(345.0, 57.0)"
23,16.433333333333334,"(413.0, 414.0)"
1,16.466666666666665,"(208.0, 308.0)"
18,16.466666666666665,"(304.0, 314.0)"
19,16.466666666666665,"(349.0, 19.0)"
20,16.466666666666665,"(355.0, 2.0)"
21,16.466666666666665,"(270.0, 314.0)"
22,16.466666666666665,"(346.0, 55.0)"
23,16.466666666666665,"(413.0, 414.0)"
1,16.5,"(207.0, 307.0)"
18,16.5,"(304.0, 314.0)"
19,16.5,"(349.0, 17.0)"
20,16.5,"(355.0, 1.0)"
21,16.5,"(270.0, 315.0)"
22,16.5,"(347.0, 55.0)"
23,16.5,"(415.0, 414.0)"
1,16.53333333333333,"(207.0, 306.0)"
18,16.53333333333333,"(304.0, 314.0)"
19,16.53333333333333,"(350.0, 16.0)"
20,16.53333333333333,"(355.0, 0.0)"
21,16.53333333333333,"(270.0, 315.0)"
22,16.53333333333333,"(348.0, 54.0)"
23,16.53333333333333,"(415.0, 414.0)"
1,16.566666666666666,"(208.0, 307.0)"
18,16.566666666666666,"(304.0, 313.0)"
19,16.566666666666666,"(350.0, 14.0)"
20,16.566666666666666,"(355.0, 0.0)"
21,16.566666666666666,"(271.0, 315.0)"
22,16.566666666666666,"(348.0, 52.0)"
23,16.566666666666666,"(415.0, 414.0)"
1,16.6,"(207.0, 306.0)"
18,16.6,"(304.0, 313.0)"
19,16.6,"(351.0, 13.0)"
20,16.6,"(355.0, 0.0)"
21,16.6,"(271.0, 315.0)"
22,16.6,"(349.0, 51.0)"
23,16.6,"(415.0, 414.0)"
1,16.633333333333333,"(209.0, 306.0)"
18,16.633333333333333,"(304.0, 313.0)"
19,16.633333333333333,"(351.0, 12.0)"
20,16.633333333333333,"(353.0, 0.0)"
21,16.633333333333333,"(270.0, 314.0)"
22,16.633333333333333,"(349.0, 50.0)"
23,16.633333333333333,"(415.0, 414.0)"
1,16.666666666666668,"(208.0, 305.0)"
18,16.666666666666668,"(304.0, 313.0)"
19,16.666666666666668,"(351.0, 10.0)"
20,16.666666666666668,"(353.0, 0.0)"
21,16.666666666666668,"(270.0, 314.0)"
22,16.666666666666668,"(350.0, 49.0)"
23,16.666666666666668,"(415.0, 414.0)"
1,16.7,"(207.0, 303.0)"
18,16.7,"(304.0, 313.0)"
19,16.7,"(351.0, 9.0)"
20,16.7,"(352.0, 0.0)"
21,16.7,"(270.0, 314.0)"
22,16.7,"(351.0, 47.0)"
23,16.7,"(415.0, 414.0)"
1,16.733333333333334,"(207.0, 302.0)"
18,16.733333333333334,"(304.0, 313.0)"
19,16.733333333333334,"(352.0, 8.0)"
20,16.733333333333334,"(352.0, 0.0)"
21,16.733333333333334,"(269.0, 313.0)"
22,16.733333333333334,"(351.0, 46.0)"
23,16.733333333333334,"(415.0, 414.0)"
1,16.766666666666666,"(207.0, 300.0)"
19,16.766666666666666,"(353.0, 5.0)"
20,16.766666666666666,"(352.0, 0.0)"
21,16.766666666666666,"(270.0, 313.0)"
22,16.766666666666666,"(352.0, 45.0)"
23,16.766666666666666,"(415.0, 414.0)"
1,16.8,"(206.0, 300.0)"
19,16.8,"(353.0, 5.0)"
20,16.8,"(352.0, -1.0)"
21,16.8,"(269.0, 313.0)"
22,16.8,"(353.0, 43.0)"
23,16.8,"(415.0, 414.0)"
1,16.833333333333332,"(206.0, 299.0)"
19,16.833333333333332,"(354.0, 3.0)"
20,16.833333333333332,"(351.0, -1.0)"
21,16.833333333333332,"(270.0, 314.0)"
22,16.833333333333332,"(353.0, 42.0)"
23,16.833333333333332,"(415.0, 414.0)"
1,16.866666666666667,"(206.0, 297.0)"
19,16.866666666666667,"(354.0, 3.0)"
20,16.866666666666667,"(351.0, -1.0)"
21,16.866666666666667,"(270.0, 314.0)"
22,16.866666666666667,"(354.0, 40.0)"
23,16.866666666666667,"(415.0, 414.0)"
1,16.9,"(206.0, 295.0)"
19,16.9,"(354.0, 1.0)"
20,16.9,"(351.0, -1.0)"
21,16.9,"(270.0, 314.0)"
22,16.9,"(354.0, 39.0)"
23,16.9,"(415.0, 413.0)"
1,16.933333333333334,"(205.0, 292.0)"
19,16.933333333333334,"(355.0, 0.0)"
20,16.933333333333334,"(351.0, -1.0)"
21,16.933333333333334,"(269.0, 314.0)"
22,16.933333333333334,"(354.0, 38.0)"
23,16.933333333333334,"(415.0, 414.0)"
1,16.966666666666665,"(205.0, 290.0)"
19,16.966666666666665,"(356.0, -1.0)"
20,16.966666666666665,"(351.0, -1.0)"
21,16.966666666666665,"(269.0, 314.0)"
22,16.966666666666665,"(355.0, 37.0)"
23,16.966666666666665,"(415.0, 413.0)"
1,17.0,"(205.0, 288.0)"
19,17.0,"(355.0, -1.0)"
20,17.0,"(352.0, -1.0)"
21,17.0,"(269.0, 314.0)"
22,17.0,"(355.0, 35.0)"
23,17.0,"(415.0, 414.0)"
1,17.03333333333333,"(205.0, 286.0)"
19,17.03333333333333,"(356.0, -1.0)"
20,17.03333333333333,"(351.0, -1.0)"
21,17.03333333333333,"(270.0, 314.0)"
23,17.03333333333333,"(415.0, 414.0)"
1,17.066666666666666,"(205.0, 285.0)"
19,17.066666666666666,"(358.0, -1.0)"
20,17.066666666666666,"(351.0, -1.0)"
21,17.066666666666666,"(270.0, 314.0)"
23,17.066666666666666,"(415.0, 414.0)"
1,17.1,"(205.0, 283.0)"
19,17.1,"(358.0, -1.0)"
21,17.1,"(269.0, 314.0)"
1,17.133333333333333,"(205.0, 282.0)"
19,17.133333333333333,"(357.0, -1.0)"
21,17.133333333333333,"(270.0, 314.0)"
1,17.166666666666668,"(205.0, 280.0)"
21,17.166666666666668,"(270.0, 315.0)"
1,17.2,"(205.0, 279.0)"
21,17.2,"(270.0, 314.0)"
1,17.233333333333334,"(205.0, 278.0)"
21,17.233333333333334,"(270.0, 314.0)"
1,17.266666666666666,"(205.0, 276.0)"
21,17.266666666666666,"(269.0, 315.0)"
1,17.3,"(205.0, 275.0)"
21,17.3,"(268.0, 315.0)"
1,17.333333333333332,"(205.0, 275.0)"
21,17.333333333333332,"(269.0, 315.0)"
1,17.366666666666667,"(205.0, 273.0)"
21,17.366666666666667,"(271.0, 315.0)"
1,17.4,"(205.0, 272.0)"
21,17.4,"(271.0, 314.0)"
1,17.433333333333334,"(205.0, 271.0)"
21,17.433333333333334,"(272.0, 315.0)"
1,17.466666666666665,"(205.0, 270.0)"
21,17.466666666666665,"(271.0, 315.0)"
1,17.5,"(205.0, 269.0)"
21,17.5,"(271.0, 316.0)"
1,17.53333333333333,"(205.0, 268.0)"
21,17.53333333333333,"(269.0, 315.0)"
1,17.566666666666666,"(206.0, 268.0)"
21,17.566666666666666,"(269.0, 316.0)"
1,17.6,"(206.0, 266.0)"
21,17.6,"(271.0, 315.0)"
1,17.633333333333333,"(206.0, 265.0)"
21,17.633333333333333,"(271.0, 315.0)"
1,17.666666666666668,"(206.0, 264.0)"
21,17.666666666666668,"(270.0, 315.0)"
1,17.7,"(206.0, 263.0)"
21,17.7,"(270.0, 315.0)"
1,17.733333333333334,"(206.0, 262.0)"
1,17.766666666666666,"(207.0, 260.0)"
1,17.8,"(207.0, 260.0)"
1,17.833333333333332,"(208.0, 257.0)"
1,17.866666666666667,"(208.0, 256.0)"
1,17.9,"(208.0, 255.0)"
1,17.933333333333334,"(209.0, 253.0)"
1,17.966666666666665,"(209.0, 252.0)"
1,18.0,"(209.0, 251.0)"
1,18.03333333333333,"(210.0, 250.0)"
1,18.066666666666666,"(210.0, 248.0)"
1,18.1,"(210.0, 248.0)"
1,18.133333333333333,"(211.0, 247.0)"
1,18.166666666666668,"(210.0, 246.0)"
1,18.2,"(211.0, 245.0)"
1,18.233333333333334,"(210.0, 244.0)"
